Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"RL","Land Use","064","Bhutan","5110","Area","6602","Agriculture","2020","2020","1000 ha","516.5","I","Value imputed by a receiving agency",""
"RL","Land Use","064","Bhutan","5110","Area","6610","Agricultural land","2020","2020","1000 ha","516.5","I","Value imputed by a receiving agency",""
"RL","Land Use","064","Bhutan","5110","Area","6620","Cropland","2020","2020","1000 ha","103.5","I","Value imputed by a receiving agency",""
"RL","Land Use","064","Bhutan","5110","Area","6621","Arable land","2020","2020","1000 ha","95.5","I","Value imputed by a receiving agency",""
"RL","Land Use","064","Bhutan","5110","Area","6630","Temporary crops","2020","2020","1000 ha","62.1632","I","Value imputed by a receiving agency",""
"RL","Land Use","064","Bhutan","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","5.906","I","Value imputed by a receiving agency",""
"RL","Land Use","064","Bhutan","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","27.4309","I","Value imputed by a receiving agency",""
"RL","Land Use","064","Bhutan","5110","Area","6650","Permanent crops","2020","2020","1000 ha","8","I","Value imputed by a receiving agency",""
"RL","Land Use","064","Bhutan","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","413","I","Value imputed by a receiving agency",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6602","Agriculture","2020","2020","1000 ha","38527.1214","I","Value imputed by a receiving agency",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6610","Agricultural land","2020","2020","1000 ha","38527.1214","I","Value imputed by a receiving agency",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6620","Cropland","2020","2020","1000 ha","5527.1214","I","Value imputed by a receiving agency",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6621","Arable land","2020","2020","1000 ha","5275.212","I","Value imputed by a receiving agency",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6630","Temporary crops","2020","2020","1000 ha","3639.212","A","Official figure",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","0","I","Value imputed by a receiving agency",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","1636","I","Value imputed by a receiving agency",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6650","Permanent crops","2020","2020","1000 ha","251.9095","A","Official figure",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","33000","I","Value imputed by a receiving agency",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6656","Perm. meadows & pastures - Cultivated","2020","2020","1000 ha","2349","I","Value imputed by a receiving agency",""
"RL","Land Use","068","Bolivia (Plurinational State of)","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2020","2020","1000 ha","30651","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6602","Agriculture","2020","2020","1000 ha","2242","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6610","Agricultural land","2020","2020","1000 ha","2242","A","Official figure",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6620","Cropland","2020","2020","1000 ha","1122","A","Official figure",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6621","Arable land","2020","2020","1000 ha","1015","A","Official figure",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6630","Temporary crops","2020","2020","1000 ha","629","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","0","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","386","A","Official figure",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6650","Permanent crops","2020","2020","1000 ha","107","A","Official figure",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","1120","A","Official figure",""
"RL","Land Use","072","Botswana","5110","Area","6602","Agriculture","2020","2020","1000 ha","25862","I","Value imputed by a receiving agency",""
"RL","Land Use","072","Botswana","5110","Area","6610","Agricultural land","2020","2020","1000 ha","25862","I","Value imputed by a receiving agency",""
"RL","Land Use","072","Botswana","5110","Area","6620","Cropland","2020","2020","1000 ha","262","I","Value imputed by a receiving agency",""
"RL","Land Use","072","Botswana","5110","Area","6621","Arable land","2020","2020","1000 ha","260","A","Official figure",""
"RL","Land Use","072","Botswana","5110","Area","6630","Temporary crops","2020","2020","1000 ha","158","A","Official figure",""
"RL","Land Use","072","Botswana","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","0","I","Value imputed by a receiving agency",""
"RL","Land Use","072","Botswana","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","102","A","Official figure",""
"RL","Land Use","072","Botswana","5110","Area","6650","Permanent crops","2020","2020","1000 ha","2","I","Value imputed by a receiving agency",""
"RL","Land Use","072","Botswana","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","25600","I","Value imputed by a receiving agency",""
"RL","Land Use","076","Brazil","5110","Area","6602","Agriculture","2020","2020","1000 ha","236806.8","I","Value imputed by a receiving agency",""
"RL","Land Use","076","Brazil","5110","Area","6610","Agricultural land","2020","2020","1000 ha","236806.8","I","Value imputed by a receiving agency",""
"RL","Land Use","076","Brazil","5110","Area","6620","Cropland","2020","2020","1000 ha","63446","I","Value imputed by a receiving agency",""
"RL","Land Use","076","Brazil","5110","Area","6621","Arable land","2020","2020","1000 ha","55690","I","Value imputed by a receiving agency",""
"RL","Land Use","076","Brazil","5110","Area","6630","Temporary crops","2020","2020","1000 ha","42997.0388","I","Value imputed by a receiving agency",""
"RL","Land Use","076","Brazil","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","4747","I","Value imputed by a receiving agency",""
"RL","Land Use","076","Brazil","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","7945.9612","I","Value imputed by a receiving agency",""
"RL","Land Use","076","Brazil","5110","Area","6650","Permanent crops","2020","2020","1000 ha","7756","I","Value imputed by a receiving agency",""
"RL","Land Use","076","Brazil","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","173360.8","I","Value imputed by a receiving agency",""
"RL","Land Use","076","Brazil","5110","Area","6656","Perm. meadows & pastures - Cultivated","2020","2020","1000 ha","126037.8","I","Value imputed by a receiving agency",""
"RL","Land Use","076","Brazil","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2020","2020","1000 ha","47323","I","Value imputed by a receiving agency",""
"RL","Land Use","092","British Virgin Islands","5110","Area","6602","Agriculture","2020","2020","1000 ha","7","I","Value imputed by a receiving agency",""
"RL","Land Use","092","British Virgin Islands","5110","Area","6610","Agricultural land","2020","2020","1000 ha","7","I","Value imputed by a receiving agency",""
"RL","Land Use","092","British Virgin Islands","5110","Area","6620","Cropland","2020","2020","1000 ha","2","I","Value imputed by a receiving agency",""
"RL","Land Use","092","British Virgin Islands","5110","Area","6621","Arable land","2020","2020","1000 ha","1","I","Value imputed by a receiving agency",""
"RL","Land Use","092","British Virgin Islands","5110","Area","6630","Temporary crops","2020","2020","1000 ha","0.7721","I","Value imputed by a receiving agency",""
"RL","Land Use","092","British Virgin Islands","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","0.1094","I","Value imputed by a receiving agency",""
"RL","Land Use","092","British Virgin Islands","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","0.1185","I","Value imputed by a receiving agency",""
"RL","Land Use","092","British Virgin Islands","5110","Area","6650","Permanent crops","2020","2020","1000 ha","1","I","Value imputed by a receiving agency",""
"RL","Land Use","092","British Virgin Islands","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","5","I","Value imputed by a receiving agency",""
"RL","Land Use","096","Brunei Darussalam","5110","Area","6602","Agriculture","2020","2020","1000 ha","13.4","I","Value imputed by a receiving agency",""
"RL","Land Use","096","Brunei Darussalam","5110","Area","6610","Agricultural land","2020","2020","1000 ha","13.4","I","Value imputed by a receiving agency",""
"RL","Land Use","096","Brunei Darussalam","5110","Area","6620","Cropland","2020","2020","1000 ha","10","I","Value imputed by a receiving agency",""
"RL","Land Use","096","Brunei Darussalam","5110","Area","6621","Arable land","2020","2020","1000 ha","4","I","Value imputed by a receiving agency",""
"RL","Land Use","096","Brunei Darussalam","5110","Area","6630","Temporary crops","2020","2020","1000 ha","3.1733","I","Value imputed by a receiving agency",""
"RL","Land Use","096","Brunei Darussalam","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","0.3527","I","Value imputed by a receiving agency",""
"RL","Land Use","096","Brunei Darussalam","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","0.4739","I","Value imputed by a receiving agency",""
"RL","Land Use","096","Brunei Darussalam","5110","Area","6650","Permanent crops","2020","2020","1000 ha","6","I","Value imputed by a receiving agency",""
"RL","Land Use","096","Brunei Darussalam","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","3.4","I","Value imputed by a receiving agency",""
"RL","Land Use","096","Brunei Darussalam","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2020","2020","1000 ha","3.4","I","Value imputed by a receiving agency",""
"RL","Land Use","100","Bulgaria","5110","Area","6602","Agriculture","2020","2020","1000 ha","5047","I","Value imputed by a receiving agency",""
"RL","Land Use","100","Bulgaria","5110","Area","6610","Agricultural land","2020","2020","1000 ha","5047","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6620","Cropland","2020","2020","1000 ha","3644","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6621","Arable land","2020","2020","1000 ha","3492","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6630","Temporary crops","2020","2020","1000 ha","3203","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","127","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","162","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6650","Permanent crops","2020","2020","1000 ha","152","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","1404","A","Official figure",""
"RL","Land Use","854","Burkina Faso","5110","Area","6602","Agriculture","2020","2020","1000 ha","14270.8277","I","Value imputed by a receiving agency",""
"RL","Land Use","854","Burkina Faso","5110","Area","6610","Agricultural land","2020","2020","1000 ha","14270.8277","I","Value imputed by a receiving agency",""
"RL","Land Use","854","Burkina Faso","5110","Area","6620","Cropland","2020","2020","1000 ha","8270.8277","I","Value imputed by a receiving agency",""
"RL","Land Use","854","Burkina Faso","5110","Area","6621","Arable land","2020","2020","1000 ha","7655.7277","I","Value imputed by a receiving agency",""
"RL","Land Use","854","Burkina Faso","5110","Area","6630","Temporary crops","2020","2020","1000 ha","6450.2928","A","Official figure",""
"RL","Land Use","854","Burkina Faso","5110","Area","6633","Temporary meadows and pastures","2020","2020","1000 ha","506.9898","I","Value imputed by a receiving agency",""
"RL","Land Use","854","Burkina Faso","5110","Area","6640","Temporary fallow","2020","2020","1000 ha","698.4451","I","Value imputed by a receiving agency",""
"RL","Land Use","854","Burkina Faso","5110","Area","6650","Permanent crops","2020","2020","1000 ha","615.1","I","Value imputed by a receiving agency",""
"RL","Land Use","854","Burkina Faso","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","6000","I","Value imputed by a receiving agency",""
"RL","Land Use","108","Burundi","5110","Area","6602","Agriculture","2020","2020","1000 ha","2076","I","Value imputed by a receiving agency",""
